coding_system,code,variable_name,event_definition,concept,concept_name,tags,system,event_abbreviation,type
ICD9CMP,413,L_FrailtyIndex_COV,Frailtyindex (Clegg et al 2016),C0002962,Angina Pectoris,narrow,L,FrailtyIndex,COV
ICD9CMP,413.0,C_ANGINA_AESI,Angina pectoris,"","",narrow,C,ANGINA,AESI
ICD9CMP,413.0,C_CAD_AESI,Coronary artery disease all,"","",narrow,C,CAD,AESI
ICD9CMP,413.0,C_CAD_COV,Coronary artery disease all,"","",narrow,C,CAD,COV
ICD9CMP,413.1,L_FrailtyIndex_COV,Frailtyindex (Clegg et al 2016),"","",narrow,L,FrailtyIndex,COV
ICD9CMP,413.1,C_ANGINA_AESI,Angina pectoris,"","",narrow,C,ANGINA,AESI
ICD9CMP,413.1,C_CAD_AESI,Coronary artery disease all,"","",narrow,C,CAD,AESI
ICD9CMP,413.1,C_CAD_COV,Coronary artery disease all,"","",narrow,C,CAD,COV
ICD9CMP,413.9,C_ANGINA_AESI,Angina pectoris,"","",narrow,C,ANGINA,AESI
ICD9CMP,413.9,L_FrailtyIndex_COV,Frailtyindex (Clegg et al 2016),"","",narrow,L,FrailtyIndex,COV
ICD9CMP,413.9,C_CAD_AESI,Coronary artery disease all,"","",narrow,C,CAD,AESI
ICD9CMP,413.9,C_CAD_COV,Coronary artery disease all,"","",narrow,C,CAD,COV
ICD9CMP,427,C_ARRH_AESI,Arrythmia all,C0003811,Cardiac Arrhythmia,narrow,C,ARRH,AESI
ICD9CMP,427,C_ARRH_COV,Arrhythmia,C0003811,Cardiac Arrhythmia,narrow,C,ARRH,COV
ICD9CMP,427,L_FrailtyIndex_COV,Frailtyindex (Clegg et al 2016),C0003811,Cardiac Arrhythmia,narrow,L,FrailtyIndex,COV
ICD9CMP,427,C_ARRH_AESI,Arrythmia all,"","",narrow,C,ARRH,AESI
ICD9CMP,427,C_ARRH_COV,Arrhythmia,"","",narrow,C,ARRH,COV
ICD9CMP,427.6,C_ARRH_AESI,Arrythmia all,"","",narrow,C,ARRH,AESI
ICD9CMP,427.6,C_ARRH_COV,Arrhythmia,"","",narrow,C,ARRH,COV
ICD9CMP,427.6,C_ARRH_AESI,Arrythmia all,"","",narrow,C,ARRH,AESI
ICD9CMP,427.6,C_ARRH_COV,Arrhythmia,"","",narrow,C,ARRH,COV
ICD9CMP,427.61,C_ARRH_AESI,Arrythmia all,"","",narrow,C,ARRH,AESI
ICD9CMP,427.61,C_ARRH_COV,Arrhythmia,"","",narrow,C,ARRH,COV
ICD9CMP,427.69,C_ARRH_AESI,Arrythmia all,"","",narrow,C,ARRH,AESI
ICD9CMP,427.69,C_ARRH_COV,Arrhythmia,"","",narrow,C,ARRH,COV
ICD9CMP,427.9,L_FrailtyIndex_COV,Frailtyindex (Clegg et al 2016),C0003811,Cardiac Arrhythmia,narrow,L,FrailtyIndex,COV
ICD9CMP,427.9,C_ARRH_AESI,Arrythmia all,"","",narrow,C,ARRH,AESI
ICD9CMP,427.9,C_ARRH_COV,Arrhythmia,"","",narrow,C,ARRH,COV
ICD9CMP,429.83,C_CMSTRESS_AESI,Cardiomyopathy stress,C1739395,Takotsubo Cardiomyopathy,narrow,C,CMSTRESS,AESI
ICD9CMP,466.19,I_NEORESPINFECT_AESI,Neonatal Respiratory tract infections,-,-,narrow,I,NEORESPINFECT,AESI
ICD9CMP,466.19,I_NEORESPINFECT_AESI,Neonatal Respiratory tract infections,C0375319,Acute bronchiolitis due to other infectious organisms,narrow,I,NEORESPINFECT,AESI
ICD9CMP,466.19,I_OTHERRESPINF_COV,Other Respiratory disease Complicating Pregnancy,C0375319,Acute bronchiolitis due to other infectious organisms,narrow,I,OTHERRESPINF,COV
ICD9CMP,466.19,L_FrailtyIndex_COV,Frailtyindex (Clegg et al 2016),"","",narrow,L,FrailtyIndex,COV
ICD9CMP,474.11,I_OTHERRESPINF_COV,Other Respiratory disease Complicating Pregnancy,-,-,possible,I,OTHERRESPINF,COV
ICD9CMP,474.11,L_FrailtyIndex_COV,Frailtyindex (Clegg et al 2016),"","",narrow,L,FrailtyIndex,COV
ICD9CMP,477,I_OTHERRESPINF_COV,Other Respiratory disease Complicating Pregnancy,C2607914,Allergic rhinitis (disorder),possible,I,OTHERRESPINF,COV
ICD9CMP,477,Im_NONDRUGALLERGIES_COV,Nondrug allergies,"","",narrow,Im,NONDRUGALLERGIES,COV
ICD9CMP,477,L_FrailtyIndex_COV,Frailtyindex (Clegg et al 2016),"","",narrow,L,FrailtyIndex,COV
ICD9CMP,477.9,I_OTHERRESPINF_COV,Other Respiratory disease Complicating Pregnancy,C2607914,Allergic rhinitis (disorder),possible,I,OTHERRESPINF,COV
ICD9CMP,477.9,Im_NONDRUGALLERGIES_COV,Nondrug allergies,"","",narrow,Im,NONDRUGALLERGIES,COV
ICD9CMP,477.9,L_FrailtyIndex_COV,Frailtyindex (Clegg et al 2016),"","",narrow,L,FrailtyIndex,COV
ICD9CMP,478.7,I_OTHERRESPINF_COV,Other Respiratory disease Complicating Pregnancy,C1561612,"Other diseases of larynx, NEC in ICD9CM",possible,I,OTHERRESPINF,COV
ICD9CMP,478.7,L_FrailtyIndex_COV,Frailtyindex (Clegg et al 2016),"","",narrow,L,FrailtyIndex,COV
ICD9CMP,478.79,I_OTHERRESPINF_COV,Other Respiratory disease Complicating Pregnancy,C1561612,"Other diseases of larynx, NEC in ICD9CM",possible,I,OTHERRESPINF,COV
ICD9CMP,478.79,L_FrailtyIndex_COV,Frailtyindex (Clegg et al 2016),"","",narrow,L,FrailtyIndex,COV
ICD9CMP,487,I_INFLUENZA_AESI,Influenza,C0021400,Influenza,narrow,I,INFLUENZA,AESI
ICD9CMP,487,I_INFLUENZA_COV,Influenza,C0021400,Influenza,narrow,I,INFLUENZA,COV
ICD9CMP,487,I_OTHERRESPINF_COV,Other Respiratory disease Complicating Pregnancy,-,-,possible,I,OTHERRESPINF,COV
ICD9CMP,487,I_RESPINFEC_COV,Infections respiratory tract,"","",narrow,I,RESPINFEC,COV
ICD9CMP,487,L_FrailtyIndex_COV,Frailtyindex (Clegg et al 2016),"","",narrow,L,FrailtyIndex,COV
ICD9CMP,52.8,Im_SOLIDHEMATRANSPLANT_AESI,Solid organ and haematopoietic stem cell transplantation,C0030275,Pancreas Transplantation,narrow,Im,SOLIDHEMATRANSPLANT,AESI
ICD9CMP,52.8,TP_TRANSPLANTRECIPIENT_COV,Transplant recipient,C0030275,Pancreas Transplantation,narrow,TP,TRANSPLANTRECIPIENT,COV
ICD9CMP,52.80,Im_SOLIDHEMATRANSPLANT_AESI,Solid organ and haematopoietic stem cell transplantation,C0030275,Pancreas Transplantation,narrow,Im,SOLIDHEMATRANSPLANT,AESI
ICD9CMP,52.80,TP_TRANSPLANTRECIPIENT_COV,Transplant recipient,C0030275,Pancreas Transplantation,narrow,TP,TRANSPLANTRECIPIENT,COV
ICD9CMP,52.81,Im_SOLIDHEMATRANSPLANT_AESI,Solid organ and haematopoietic stem cell transplantation,C1282883,Reimplantation of pancreatic tissue,narrow,Im,SOLIDHEMATRANSPLANT,AESI
ICD9CMP,52.82,Im_SOLIDHEMATRANSPLANT_AESI,Solid organ and haematopoietic stem cell transplantation,C0193657,Homotransplant of pancreas,narrow,Im,SOLIDHEMATRANSPLANT,AESI
ICD9CMP,52.83,Im_SOLIDHEMATRANSPLANT_AESI,Solid organ and haematopoietic stem cell transplantation,C0193658,Heterotransplant of pancreas,narrow,Im,SOLIDHEMATRANSPLANT,AESI
ICD9CMP,52.84,Im_SOLIDHEMATRANSPLANT_AESI,Solid organ and haematopoietic stem cell transplantation,C0375987,Autotransplantation of cells of Islets of Langerhans,narrow,Im,SOLIDHEMATRANSPLANT,AESI
ICD9CMP,52.85,Im_SOLIDHEMATRANSPLANT_AESI,Solid organ and haematopoietic stem cell transplantation,C0375988,Allotransplantation of cells of Islets of Langerhans,narrow,Im,SOLIDHEMATRANSPLANT,AESI
ICD9CMP,52.86,Im_SOLIDHEMATRANSPLANT_AESI,Solid organ and haematopoietic stem cell transplantation,C0375989,"Transplantation of cells of Islets of Langerhans, not otherwise specified",narrow,Im,SOLIDHEMATRANSPLANT,AESI
ICD9CMP,52.86,Im_TRANSPLANTRECIPIENT_COV,Organ transplant recipient,C0375989,"Transplantation of cells of Islets of Langerhans, not otherwise specified",narrow,Im,TRANSPLANTRECIPIENT,COV
ICD9CMP,530,Im_IMMUNODEFWITHOUTHIV_COV,Immunodeficiencies without HIV,C0014852,Esophageal Diseases,possible,Im,IMMUNODEFWITHOUTHIV,COV
ICD9CMP,530.9,Im_IMMUNODEFWITHOUTHIV_COV,Immunodeficiencies without HIV,C0014852,Esophageal Diseases,possible,Im,IMMUNODEFWITHOUTHIV,COV
ICD9CMP,558,D_DIARRHOEA_AESI,Diarrhoea as general symptoms,C0029512,Other and unspecified noninfectious gastroenteritis and colitis,narrow,D,DIARRHOEA,AESI
ICD9CMP,558.9,D_DIARRHOEA_AESI,Diarrhoea as general symptoms,C0029512,Other and unspecified noninfectious gastroenteritis and colitis,narrow,D,DIARRHOEA,AESI
ICD9CMP,569.3,D_RECTALBLEED_AESI,Rectal bleeding in ulcerative colitis,C0019081,Hemorrhage of rectum and anus,narrow,D,RECTALBLEED,AESI
ICD9CMP,569.82,D_PEPTICULCER_COV,Peptic ulcer disease,"","",possible,D,PEPTICULCER,COV
ICD9CMP,569.87,D_VOMITING_AESI,Nausea and vomiting as general symptoms,C3874311,Vomiting fecal matter,narrow,D,VOMITING,AESI
ICD9CMP,571.4,D_LIVERCHRONICALONE_COV,Chronic liver disease only,C0019189,"Hepatitis, Chronic",narrow,D,LIVERCHRONICALONE,COV
ICD9CMP,571.4,D_MILDLIVERDISEASE_COV,mild liver disease CHARLSON index,C0019189,"Hepatitis, Chronic",narrow,D,MILDLIVERDISEASE,COV
ICD9CMP,571.40,D_LIVERCHRONICALONE_COV,Chronic liver disease only,C0019189,"Hepatitis, Chronic",narrow,D,LIVERCHRONICALONE,COV
ICD9CMP,571.40,D_MILDLIVERDISEASE_COV,mild liver disease CHARLSON index,C0019189,"Hepatitis, Chronic",narrow,D,MILDLIVERDISEASE,COV
ICD9CMP,571.41,D_LIVERCHRONICALONE_COV,Chronic liver disease only,C0149519,Chronic Persistent Hepatitis,narrow,D,LIVERCHRONICALONE,COV
ICD9CMP,571.41,D_MILDLIVERDISEASE_COV,mild liver disease CHARLSON index,C0149519,Chronic Persistent Hepatitis,narrow,D,MILDLIVERDISEASE,COV
ICD9CMP,571.42,D_HEPATITISAUTOIMMUNE_AESI,Hepatitis autoimmune,C0241910,Autoimmune Chronic Hepatitis,narrow,D,HEPATITISAUTOIMMUNE,AESI
ICD9CMP,571.42,D_HEPATITISAUTOIMMUNE_COV,Hepatitis autoimmune,C0241910,Autoimmune Chronic Hepatitis,narrow,D,HEPATITISAUTOIMMUNE,COV
ICD9CMP,571.42,D_HEPATITISNOTVIRALALCO_AESI,Hepatitis not alcohol hepatitis or viral hepatitis,C0241910,Autoimmune Chronic Hepatitis,narrow,D,HEPATITISNOTVIRALALCO,AESI
ICD9CMP,571.42,D_HEPIMPAIRMENT_COV,Hepatic impairment unspecified for being mild or moderate or sever,C0241910,Autoimmune Chronic Hepatitis,narrow,D,HEPIMPAIRMENT,COV
ICD9CMP,571.42,D_LIVERCHRONICALONE_COV,Chronic liver disease only,C0241910,Autoimmune Chronic Hepatitis,possible,D,LIVERCHRONICALONE,COV
ICD9CMP,571.42,D_MILDLIVERDISEASE_COV,mild liver disease CHARLSON index,C0241910,Autoimmune Chronic Hepatitis,narrow,D,MILDLIVERDISEASE,COV
ICD9CMP,571.42,D_MODERATESEVERLIVERDISEASE_COV,moderate to severe liver disease charlson index,C0241910,Autoimmune Chronic Hepatitis,narrow,D,MODERATESEVERLIVERDISEASE,COV
ICD9CMP,574.2,D_GALLSTONES_AESI,Gall stones,C0006741,Gallbladder calculus without mention of cholecystitis,narrow,D,GALLSTONES,AESI
ICD9CMP,574.2,D_GALLSTONES_COV,Gall stones,C0006741,Gallbladder calculus without mention of cholecystitis,narrow,D,GALLSTONES,COV
ICD9CMP,579,D_CELIAC_AESI,Coeliac,C0007570,Celiac Disease,narrow,D,CELIAC,AESI
ICD9CMP,579,D_CELIAC_COV,Celiac disease,C0007570,Celiac Disease,narrow,D,CELIAC,COV
ICD9CMP,579.4,D_PANCRCHRONIC_COV,Pancreatic diseases chronic,C0152166,Pancreatic steatorrhea,narrow,D,PANCRCHRONIC,COV
ICD9CMP,590.1,G_UTI_AESI,Urinary tract infection,DEP,"",narrow,G,UTI,AESI
ICD9CMP,590.11,G_UTI_AESI,Urinary tract infection,DEP,"",narrow,G,UTI,AESI
ICD9CMP,590.80,G_UTI_AESI,Urinary tract infection,C0034186,Pyelonephritis,narrow,G,UTI,AESI
ICD9CMP,593.81,V_RENOVASCULAR_AESI,Renovascular disease,C0268790,Renal vascular disorder,narrow,V,RENOVASCULAR,AESI
ICD9CMP,596.51,G_BLADINCONT_COV,Bladder incontinence,C0878773,Overactive Bladder,narrow,G,BLADINCONT,COV
ICD9CMP,601,G_UTI_AESI,Urinary tract infection,C0033581,prostatitis,possible,G,UTI,AESI
ICD9CMP,601.4,G_UTI_AESI,Urinary tract infection,C1621349,prostatitis in diseases classified elsewhere,possible,G,UTI,AESI
ICD9CMP,601.9,G_UTI_AESI,Urinary tract infection,C0033581,prostatitis,possible,G,UTI,AESI
ICD9CMP,652.21,L_PARITY_COV,Parity,"","",narrow,L,PARITY,COV
ICD9CMP,652.21,TP_DELIVERYYEAR_COV,Calendar year of delivery,C0156934,"Breech presentation without mention of version, delivered, with or without mention of antepartum condition",narrow,TP,DELIVERYYEAR,COV
ICD9CMP,652.23,TP_DELIVERYYEAR_COV,Calendar year of delivery,C0156935,"Breech presentation without mention of version, antepartum condition or complication",narrow,TP,DELIVERYYEAR,COV
ICD9CMP,684,I_BACTERIALINFEC_AESI,Bacterial infections,C0021099,Impetigo,narrow,I,BACTERIALINFEC,AESI
ICD9CMP,690,M_RHEUMATICDISEASE_COV,rheumatic disease charlson index,C0014747,Erythematosquamous dermatosis,possible,M,RHEUMATICDISEASE,COV
ICD9CMP,691.8,Im_ATOPDERMATITIS_COV,Atopic dermatitis,"","",narrow,Im,ATOPDERMATITIS,COV
ICD9CMP,692,Im_NONDRUGALLERGIES_COV,Nondrug allergies,"","",narrow,Im,NONDRUGALLERGIES,COV
ICD9CMP,692.1,Im_NONDRUGALLERGIES_COV,Nondrug allergies,"","",narrow,Im,NONDRUGALLERGIES,COV
ICD9CMP,692.2,Im_NONDRUGALLERGIES_COV,Nondrug allergies,"","",narrow,Im,NONDRUGALLERGIES,COV
ICD9CMP,692.4,Im_NONDRUGALLERGIES_COV,Nondrug allergies,"","",narrow,Im,NONDRUGALLERGIES,COV
ICD9CMP,692.5,Im_NONDRUGALLERGIES_COV,Nondrug allergies,"","",narrow,Im,NONDRUGALLERGIES,COV
ICD9CMP,692.6,Im_NONDRUGALLERGIES_COV,Nondrug allergies,"","",narrow,Im,NONDRUGALLERGIES,COV
ICD9CMP,692.81,Im_NONDRUGALLERGIES_COV,Nondrug allergies,"","",narrow,Im,NONDRUGALLERGIES,COV
ICD9CMP,692.82,Im_NONDRUGALLERGIES_COV,Nondrug allergies,"","",narrow,Im,NONDRUGALLERGIES,COV
ICD9CMP,692.83,Im_NONDRUGALLERGIES_COV,Nondrug allergies,"","",narrow,Im,NONDRUGALLERGIES,COV
ICD9CMP,692.84,Im_NONDRUGALLERGIES_COV,Nondrug allergies,"","",narrow,Im,NONDRUGALLERGIES,COV
ICD9CMP,692.89,Im_NONDRUGALLERGIES_COV,Nondrug allergies,"","",narrow,Im,NONDRUGALLERGIES,COV
ICD9CMP,692.9,Im_NONDRUGALLERGIES_COV,Nondrug allergies,"","",narrow,Im,NONDRUGALLERGIES,COV
ICD9CMP,694.5,Im_PEMPHIGOID_AESI,Pemphigoid,C0030805,Bullous pemphigoid,narrow,Im,PEMPHIGOID,AESI
ICD9CMP,694.6,Im_PEMPHIGOID_AESI,Pemphigoid,C0030804,"Pemphigoid, Benign Mucous Membrane",narrow,Im,PEMPHIGOID,AESI
ICD9CMP,694.60,Im_PEMPHIGOID_AESI,Pemphigoid,-,-,narrow,Im,PEMPHIGOID,AESI
ICD9CMP,694.61,Im_PEMPHIGOID_AESI,Pemphigoid,-,-,narrow,Im,PEMPHIGOID,AESI
ICD9CMP,695.1,Sk_ERYTHMULTI_AESI,Erythema multiforme,C0014742,Erythema Multiforme,narrow,Sk,ERYTHMULTI,AESI
ICD9CMP,695.1,Sk_ERYTHMULTI_AESI,Erythema multiforme,"","",narrow,Sk,ERYTHMULTI,AESI
ICD9CMP,695.10,Sk_ERYTHMULTI_AESI,Erythema multiforme,C0014742,Erythema Multiforme,narrow,Sk,ERYTHMULTI,AESI
ICD9CMP,695.11,Sk_ERYTHMULTI_AESI,Erythema multiforme,"","",narrow,Sk,ERYTHMULTI,AESI
ICD9CMP,695.11,Sk_ERYTHMULTI_AESI,Erythema multiforme,C0857751,Erythema multiforme minor,narrow,Sk,ERYTHMULTI,AESI
ICD9CMP,695.12,Sk_ERYTHMULTI_AESI,Erythema multiforme,"","",narrow,Sk,ERYTHMULTI,AESI
ICD9CMP,695.12,Sk_ERYTHMULTI_AESI,Erythema multiforme,C3241919,Erythema Multiforme Major,narrow,Sk,ERYTHMULTI,AESI
ICD9CMP,695.13,Sk_ERYTHMULTI_AESI,Erythema multiforme,C0038325,Stevens-Johnson Syndrome,possible,Sk,ERYTHMULTI,AESI
ICD9CMP,695.13,Sk_ERYTHMULTI_AESI,Erythema multiforme,"","",possible,Sk,ERYTHMULTI,AESI
ICD9CMP,695.13,Sk_SCAR_AESI,Severe cutaneous adverse reactions,C0038325,Stevens-Johnson Syndrome,narrow,Sk,SCAR,AESI
ICD9CMP,695.14,Sk_ERYTHMULTI_AESI,Erythema multiforme,C2349616,Stevens Johnson Syndrome-toxic epidermal necrolysis overlap syndrome,possible,Sk,ERYTHMULTI,AESI
ICD9CMP,695.14,Sk_ERYTHMULTI_AESI,Erythema multiforme,"","",possible,Sk,ERYTHMULTI,AESI
ICD9CMP,695.14,Sk_ERYTHMULTI_AESI,Erythema multiforme,C0014518,Toxic Epidermal Necrolysis,possible,Sk,ERYTHMULTI,AESI
ICD9CMP,695.14,Sk_SCAR_AESI,Severe cutaneous adverse reactions,C2349616,Stevens Johnson Syndrome-toxic epidermal necrolysis overlap syndrome,narrow,Sk,SCAR,AESI
ICD9CMP,695.15,Sk_ERYTHMULTI_AESI,Erythema multiforme,C0014518,Toxic Epidermal Necrolysis,possible,Sk,ERYTHMULTI,AESI
ICD9CMP,695.15,Sk_ERYTHMULTI_AESI,Erythema multiforme,"","",possible,Sk,ERYTHMULTI,AESI
ICD9CMP,695.15,Sk_SCAR_AESI,Severe cutaneous adverse reactions,C0014518,Toxic Epidermal Necrolysis,narrow,Sk,SCAR,AESI
ICD9CMP,695.19,Sk_ERYTHMULTI_AESI,Erythema multiforme,"","",narrow,Sk,ERYTHMULTI,AESI
ICD9CMP,695.19,Sk_ERYTHMULTI_AESI,Erythema multiforme,"","",narrow,Sk,ERYTHMULTI,AESI
ICD9CMP,695.2,SK_ERYTHEMANODOSUM_AESI,Erythema nodosum,C0014743,Erythema Nodosum,narrow,SK,ERYTHEMANODOSUM,AESI
ICD9CMP,695.4,Im_SLE_AESI,Lupus erythematosus,C0409974,Lupus Erythematosus,narrow,Im,SLE,AESI
ICD9CMP,695.4,Im_SLE_COV,Systemic lupus erythematosus,C0409974,Lupus Erythematosus,narrow,Im,SLE,COV
ICD9CMP,695.4,M_ARTHR_COV,Arthritis and osteoarthritis,C0409974,Lupus Erythematosus,possible,M,ARTHR,COV
ICD9CMP,695.4,M_RHEUMATICDISEASE_COV,rheumatic disease charlson index,C0409974,Lupus Erythematosus,narrow,M,RHEUMATICDISEASE,COV
ICD9CMP,696,M_RHEUMATICDISEASE_COV,rheumatic disease charlson index,C0157723,Psoriasis and similar disorders,narrow,M,RHEUMATICDISEASE,COV
ICD9CMP,696,Sk_PSORIASIS_COV,Psoriasis,C0033860,Psoriasis,narrow,Sk,PSORIASIS,COV
ICD9CMP,696,M_ARTASEPTIC_AESI,Aseptic arthritis acute,C0003872,"Arthritis, Psoriatic",possible,M,ARTASEPTIC,AESI
ICD9CMP,696.0,M_ARTHR_COV,Arthritis and osteoarthritis,C0003872,"Arthritis, Psoriatic",narrow,M,ARTHR,COV
ICD9CMP,696.0,M_ARTPSORIATIC_AESI,Psoriatic arthritis,C0003872,"Arthritis, Psoriatic",narrow,M,ARTPSORIATIC,AESI
ICD9CMP,696.0,M_ARTPSORIATIC_COV,Psoriatic arthritis,C0003872,"Arthritis, Psoriatic",narrow,M,ARTPSORIATIC,COV
ICD9CMP,696.0,Sk_PSORIASIS_COV,Psoriasis,"","",narrow,Sk,PSORIASIS,COV
ICD9CMP,696.1,Sk_PSORIASIS_COV,Psoriasis,"","",narrow,Sk,PSORIASIS,COV
ICD9CMP,696.2,Sk_PSORIASIS_COV,Psoriasis,"","",narrow,Sk,PSORIASIS,COV
ICD9CMP,696.3,Sk_PSORIASIS_COV,Psoriasis,"","",narrow,Sk,PSORIASIS,COV
ICD9CMP,696.4,Sk_PSORIASIS_COV,Psoriasis,"","",narrow,Sk,PSORIASIS,COV
ICD9CMP,696.5,Sk_PSORIASIS_COV,Psoriasis,"","",narrow,Sk,PSORIASIS,COV
ICD9CMP,696.8,Sk_PSORIASIS_COV,Psoriasis,"","",narrow,Sk,PSORIASIS,COV
ICD9CMP,697,M_RHEUMATICDISEASE_COV,rheumatic disease charlson index,C0023643,Lichen disease,possible,M,RHEUMATICDISEASE,COV
ICD9CMP,697.9,M_RHEUMATICDISEASE_COV,rheumatic disease charlson index,C0023643,Lichen disease,possible,M,RHEUMATICDISEASE,COV
ICD9CMP,701.0,Im_SCLERODERMA_COV,scleroderma,C0036420,Localized scleroderma,narrow,Im,SCLERODERMA,COV
ICD9CMP,707,Sk_ULCERFRAIL_COV,Skin ulcer,"","",narrow,Sk,ULCERFRAIL,COV
ICD9CMP,707.0,Sk_ULCERFRAIL_COV,Skin ulcer,C0011127,Pressure Ulcer,narrow,Sk,ULCERFRAIL,COV
ICD9CMP,707.00,Sk_ULCERFRAIL_COV,Skin ulcer,C0011127,Pressure Ulcer,narrow,Sk,ULCERFRAIL,COV
ICD9CMP,707.01,Sk_ULCERFRAIL_COV,Skin ulcer,"","",narrow,Sk,ULCERFRAIL,COV
ICD9CMP,707.02,Sk_ULCERFRAIL_COV,Skin ulcer,"","",narrow,Sk,ULCERFRAIL,COV
ICD9CMP,707.03,Sk_ULCERFRAIL_COV,Skin ulcer,"","",narrow,Sk,ULCERFRAIL,COV
ICD9CMP,707.04,Sk_ULCERFRAIL_COV,Skin ulcer,"","",narrow,Sk,ULCERFRAIL,COV
ICD9CMP,707.05,Sk_ULCERFRAIL_COV,Skin ulcer,"","",narrow,Sk,ULCERFRAIL,COV
ICD9CMP,707.06,Sk_ULCERFRAIL_COV,Skin ulcer,"","",narrow,Sk,ULCERFRAIL,COV
ICD9CMP,707.07,Sk_ULCERFRAIL_COV,Skin ulcer,"","",narrow,Sk,ULCERFRAIL,COV
ICD9CMP,707.09,Sk_ULCERFRAIL_COV,Skin ulcer,"","",narrow,Sk,ULCERFRAIL,COV
ICD9CMP,707.1,Sk_ULCERFRAIL_COV,Skin ulcer,"","",narrow,Sk,ULCERFRAIL,COV
ICD9CMP,707.11,Sk_ULCERFRAIL_COV,Skin ulcer,"","",narrow,Sk,ULCERFRAIL,COV
ICD9CMP,707.12,Sk_ULCERFRAIL_COV,Skin ulcer,"","",narrow,Sk,ULCERFRAIL,COV
ICD9CMP,707.13,Sk_ULCERFRAIL_COV,Skin ulcer,"","",narrow,Sk,ULCERFRAIL,COV
ICD9CMP,707.14,Sk_ULCERFRAIL_COV,Skin ulcer,"","",narrow,Sk,ULCERFRAIL,COV
ICD9CMP,707.15,Sk_ULCERFRAIL_COV,Skin ulcer,"","",narrow,Sk,ULCERFRAIL,COV
ICD9CMP,707.19,Sk_ULCERFRAIL_COV,Skin ulcer,"","",narrow,Sk,ULCERFRAIL,COV
ICD9CMP,707.2,Sk_ULCERFRAIL_COV,Skin ulcer,"","",narrow,Sk,ULCERFRAIL,COV
ICD9CMP,707.21,Sk_ULCERFRAIL_COV,Skin ulcer,"","",narrow,Sk,ULCERFRAIL,COV
ICD9CMP,707.22,Sk_ULCERFRAIL_COV,Skin ulcer,"","",narrow,Sk,ULCERFRAIL,COV
ICD9CMP,707.23,Sk_ULCERFRAIL_COV,Skin ulcer,"","",narrow,Sk,ULCERFRAIL,COV
ICD9CMP,707.24,Sk_ULCERFRAIL_COV,Skin ulcer,"","",narrow,Sk,ULCERFRAIL,COV
ICD9CMP,707.25,Sk_ULCERFRAIL_COV,Skin ulcer,"","",narrow,Sk,ULCERFRAIL,COV
ICD9CMP,707.8,Sk_ULCERFRAIL_COV,Skin ulcer,"","",narrow,Sk,ULCERFRAIL,COV
ICD9CMP,707.9,Sk_ULCERFRAIL_COV,Skin ulcer,"","",narrow,Sk,ULCERFRAIL,COV
ICD9CMP,708,Im_ANAPHYLAX_COV,Anaphylaxis,"","",possible,Im,ANAPHYLAX,COV
ICD9CMP,708,Im_ANAPHYLAXIS_AESI,Anaphylaxis,"","",possible,Im,ANAPHYLAXIS,AESI
ICD9CMP,708,Im_ANAPHYLAXISNCO_AESI,Anaphylaxis as a negative control outcome,"","",possible,Im,ANAPHYLAXISNCO,AESI
ICD9CMP,708,Im_ANAPHYLAX_COV,Anaphylaxis,C0042109,Urticaria,possible,Im,ANAPHYLAX,COV
ICD9CMP,708,Im_ANAPHYLAXIS_AESI,Anaphylaxis,C0042109,Urticaria,possible,Im,ANAPHYLAXIS,AESI
ICD9CMP,708,Im_ANAPHYLAXISNCO_AESI,Anaphylaxis as a negative control outcome,C0042109,Urticaria,possible,Im,ANAPHYLAXISNCO,AESI
ICD9CMP,708,Im_ANAPHYLAX_COV,Anaphylaxis,"","",possible,Im,ANAPHYLAX,COV
ICD9CMP,708,Im_ANAPHYLAXIS_AESI,Anaphylaxis,"","",possible,Im,ANAPHYLAXIS,AESI
ICD9CMP,708,Im_ANAPHYLAXISNCO_AESI,Anaphylaxis as a negative control outcome,"","",possible,Im,ANAPHYLAXISNCO,AESI
ICD9CMP,708,Im_ANAPHYLAX_COV,Anaphylaxis,C0042109,Urticaria,possible,Im,ANAPHYLAX,COV
ICD9CMP,708,Im_ANAPHYLAXIS_AESI,Anaphylaxis,C0042109,Urticaria,possible,Im,ANAPHYLAXIS,AESI
ICD9CMP,708,Im_ANAPHYLAXISNCO_AESI,Anaphylaxis as a negative control outcome,C0042109,Urticaria,possible,Im,ANAPHYLAXISNCO,AESI
ICD9CMP,708.0,Im_ANAPHYLAX_COV,Anaphylaxis,C0149526,Allergic urticaria,possible,Im,ANAPHYLAX,COV
ICD9CMP,708.0,Im_ANAPHYLAXIS_AESI,Anaphylaxis,C0149526,Allergic urticaria,possible,Im,ANAPHYLAXIS,AESI
ICD9CMP,708.0,Im_ANAPHYLAXISNCO_AESI,Anaphylaxis as a negative control outcome,C0149526,Allergic urticaria,possible,Im,ANAPHYLAXISNCO,AESI
ICD9CMP,708.0,Im_NONDRUGALLERGIES_COV,Nondrug allergies,C0149526,Allergic urticaria,narrow,Im,NONDRUGALLERGIES,COV
ICD9CMP,708.0,Im_NONDRUGANAPHYL_COV,Anaphylaxis not drug-induced,C0149526,Allergic urticaria,possible,Im,NONDRUGANAPHYL,COV
ICD9CMP,708.1,Im_ANAPHYLAX_COV,Anaphylaxis,"","",possible,Im,ANAPHYLAX,COV
